mySQLProjectId	ownerLogin/projName	SOId	ghLogin	ghMySQLId	ghMongoDBId
3214347	dotcloud/docker	454499	progrium	16042	647
3214347	dotcloud/docker	120871	btubbs	481374	-
3214347	dotcloud/docker	656408	proppy	122687	5268
3214347	dotcloud/docker	1116735	rdpfeffer	572370	718379
3214347	dotcloud/docker	84565	garethr	77572	2029
3214347	dotcloud/docker	298132	quad	96290	24025
3214347	dotcloud/docker	114941	anotherjesse	69392	27
3214347	dotcloud/docker	503612	benoitc	29614	14498
3214347	dotcloud/docker	114917	PaulMcMillan	39521	494159
3214347	dotcloud/docker	1663096	jakedt	1538453	2183986
3214347	dotcloud/docker	2438358	kippandrew	425693	-
3214347	dotcloud/docker	237750	fruitl00p	49253	1492861
3214347	dotcloud/docker	403448	COSMUBVD	2102485	-
3214347	dotcloud/docker	915941	juliusv	302605	538008
3214347	dotcloud/docker	1250388	jfrazelle	174955	1445228
3214347	dotcloud/docker	1337426	jalateras	61089	1454089
3214347	dotcloud/docker	147534	donspaulding	171568	7777
3214347	dotcloud/docker	1766885	fkautz	364315	135706
3214347	dotcloud/docker	1445455	tobi	26395	347
3214347	dotcloud/docker	13864	ojilles	124534	48397
3214347	dotcloud/docker	85360	brandon-rhodes	65397	166162
3214347	dotcloud/docker	14191	btbytes	6145	1047
3214347	dotcloud/docker	383079	hien	227130	496779
3214347	dotcloud/docker	220600	samalba	99827	216487
3214347	dotcloud/docker	2300593	skottler	8599	579876
3214347	dotcloud/docker	538748	nxsy	1583418	165766
3214347	dotcloud/docker	785134	mindreframer	33918	1232
3214347	dotcloud/docker	915196	benh	148139	25567
3214347	dotcloud/docker	2297305	mharris717	90186	64296
3214347	dotcloud/docker	1224443	gabrtv	61771	231123
3214347	dotcloud/docker	286021	crazysim	109653	5363
3214347	dotcloud/docker	561340	aanand	92494	1062
3214347	dotcloud/docker	735614	Natosaichek	925869	89426
3214347	dotcloud/docker	1082299	hblanks	370689	991383
3214347	dotcloud/docker	395596	andrewsmedina	1968	52241
3214347	dotcloud/docker	800380	zimbatm	6858	3248
3214347	dotcloud/docker	36170	drnic	5995	108
3214347	dotcloud/docker	1343907	fabiofalci	161554	6767
3214347	dotcloud/docker	373875	kapilt	9132	21650
3214347	dotcloud/docker	17708	shamrin	296789	510678
1142	saltstack/salt	138948	jlisee	307483	780321
1142	saltstack/salt	1263015	gravyboat	618432	1396878
1142	saltstack/salt	179922	netllama	1277558	71113
1142	saltstack/salt	1410738	TravisPaul	796859	2118993
1142	saltstack/salt	241240	felixhummel	224275	461438
1142	saltstack/salt	205138	rgarcia	17385	72655
1142	saltstack/salt	346478	vlcinsky	986288	635911
1142	saltstack/salt	675962	grischa	95468	468227
1142	saltstack/salt	189294	studer	105278	1497348
1142	saltstack/salt	737157	tomprince	34941	283816
1142	saltstack/salt	171450	aidos	279197	91913
1142	saltstack/salt	1232615	danjellz	1080030	1935846
1142	saltstack/salt	1455497	zhangcheng	541	189283
1142	saltstack/salt	173365	kiall	40819	52713
1142	saltstack/salt	333353	holmboe	756804	308877
1142	saltstack/salt	1638035	wari	93211	525422
1142	saltstack/salt	496009	pfalcon	374652	500451
1142	saltstack/salt	1238	nwjsmith	171620	1348
1142	saltstack/salt	1250990	MTecknology	355989	1413430
1142	saltstack/salt	1704581	justinvf	331335	923922
1142	saltstack/salt	1336275	dekkers	7185	656182
1142	saltstack/salt	7980	alecthomas	47925	41767
1142	saltstack/salt	1564945	richierichrawr	2601568	5571478
1142	saltstack/salt	823629	knappador	337569	641139
1142	saltstack/salt	445700	schuetzm	268012	560664
1142	saltstack/salt	1629202	lucasvickers	217615	1099950
1142	saltstack/salt	700228	rgbkrk	1257129	836375
1142	saltstack/salt	598733	gotcha	8752	105204
1142	saltstack/salt	230614	wraithan	61275	90898
1142	saltstack/salt	238308	YorikSar	31003	428074
1142	saltstack/salt	493155	jcollie	190758	740022
1142	saltstack/salt	807703	hvnsweeting	112198	1000665
1142	saltstack/salt	1267398	foxx	246193	651797
1142	saltstack/salt	111191	pplante	263673	58743
1142	saltstack/salt	1702062	malinoff	149356	1702083
1142	saltstack/salt	786635	gtmanfred	55275	732321
1142	saltstack/salt	1234135	admiralobvious	2003590	3533424
1142	saltstack/salt	74683	gthb	115198	153580
1142	saltstack/salt	669881	bormotov	920584	75397
1142	saltstack/salt	2642741	jfchevrette	210671	3001
1142	saltstack/salt	635723	RFNAWHXS	827138	-
1142	saltstack/salt	139137	victorhooi	94605	243499
1142	saltstack/salt	600217	karlp	39206	127907
1142	saltstack/salt	314603	meteorfox	68579	232300
1142	saltstack/salt	1654913	drawsmcgraw	2112609	4693023
1142	saltstack/salt	288570	Toumorokoshi	240134	391240
1142	saltstack/salt	223210	paulcollinsiii	62308	751587
1142	saltstack/salt	440041	markusgattol	43220	649821
1142	saltstack/salt	105456	traviscline	90009	3977
1142	saltstack/salt	287279	dcolish	87851	15602
1142	saltstack/salt	1718281	sharpone74	523994	718788
1142	saltstack/salt	585339	GatorAlli	202970	1159976
1142	saltstack/salt	743614	blast-hardcheese	200214	278900
1142	saltstack/salt	392813	thematthopkins	532160	1706736
1142	saltstack/salt	538507	ahammond	217483	445764
1142	saltstack/salt	112000	tomasfejfar	205030	642928
1142	saltstack/salt	318863	extesy	36558	65872
1142	saltstack/salt	95078	alexy	68244	27491
1142	saltstack/salt	298415	vortec	52401	864772
1142	saltstack/salt	1639842	JasonSwindle	719911	1776251
1142	saltstack/salt	241286	gekitsuu	67385	395217
1142	saltstack/salt	1430943	peta15	545361	1825106
1142	saltstack/salt	794336	cowgill	1343845	1109076
1142	saltstack/salt	473346	kvbik	110287	45091
1142	saltstack/salt	240310	UnwashedMeme	364882	51197
1142	saltstack/salt	150999	slai	851296	70988
1142	saltstack/salt	98543	ktenney	292692	39589
1142	saltstack/salt	31667	viraptor	348981	188063
1142	saltstack/salt	478341	Cidan	1531585	1133628
1142	saltstack/salt	319430	hathawsh	91173	637806
1142	saltstack/salt	116042	ipmb	74344	319156
1142	saltstack/salt	877024	fatbox	313481	26136
1142	saltstack/salt	318	karlgrz	787861	548140
1142	saltstack/salt	1315530	defunctzombie	2712409	84792
1142	saltstack/salt	595390	FlorianLudwig	328747	432263
1142	saltstack/salt	162963	tvaughan	247726	54061
1142	saltstack/salt	202986	munhitsu	8674	18304
1142	saltstack/salt	36610	wzzrd	6973	69339
1142	saltstack/salt	17176	sontek	8673	151924
1142	saltstack/salt	260805	JensRantil	30418	730342
1142	saltstack/salt	272689	vimalloc	2328934	238933
1142	saltstack/salt	451214	corywright	137235	130219
1142	saltstack/salt	41759	rubic	90341	198470
1142	saltstack/salt	1522264	romeotheriault	428844	1048947
1142	saltstack/salt	2626627	obestwalter	593905	263007
1142	saltstack/salt	250853	JustinCarmony	259116	602176
1142	saltstack/salt	868868	atoponce	185185	699572
1142	saltstack/salt	2597135	ulikoehler	117919	34971
1142	saltstack/salt	1362281	czarneckid	28191	72727
1142	saltstack/salt	84889	pniederw	53461	45382
1142	saltstack/salt	708686	COUYFMFP	485897	-
1142	saltstack/salt	113313	leonardinius	41742	371909
1142	saltstack/salt	848010	imankulov	6974	75075
1142	saltstack/salt	925231	Ivoz	433678	199266
1142	saltstack/salt	140836	spasche	613589	105751
1142	saltstack/salt	545522	vlaci	1141651	1771332
1142	saltstack/salt	517133	egalano	325375	1383412
1142	saltstack/salt	127816	whiteinge	6978	91293
1142	saltstack/salt	1200367	terminalmage	1674302	328598
1142	saltstack/salt	1020028	pete0emerson	460020	296757
1142	saltstack/salt	32817	jcsp	2673845	944640
1142	saltstack/salt	1233686	hurturk	1314281	1319560
1142	saltstack/salt	638434	msabramo	21784	305268
1142	saltstack/salt	2433326	mbarrien	910470	1753192
1142	saltstack/salt	2411718	stevearc	554012	506791
1142	saltstack/salt	703144	rca	64511	53537
1142	saltstack/salt	2083243	imdwolverine	1457671	3276118
1142	saltstack/salt	596607	kadel	160609	57206
1142	saltstack/salt	877024	borgstrom	122023	1594130
1142	saltstack/salt	487715	SEJeff	6949	4603
1142	saltstack/salt	554037	Plasma	68326	229209
1142	saltstack/salt	211490	wichert	35525	199657
1142	saltstack/salt	62735	abh	75771	16861
1142	saltstack/salt	96584	uggedal	13798	71
1142	saltstack/salt	2353097	sitaramc	26271	43316
1142	saltstack/salt	873145	krallin	129011	1737686
1142	saltstack/salt	682646	mgwilliams	311872	478275
1142	saltstack/salt	436839	marcinkuzminski	6957	163648
1142	saltstack/salt	1163173	jaseywang	149390	670336
1142	saltstack/salt	978153	ignasio	740679	832677
1142	saltstack/salt	218499	joehoyle	119359	161683
1142	saltstack/salt	386150	GradysGhost	216801	823061
1142	saltstack/salt	225596	jacquesf	807085	406767
1142	saltstack/salt	611911	mrballcb	261435	194079
1142	saltstack/salt	560234	kmwhite	3584	253563
1142	saltstack/salt	2466758	cro	141645	83323
1142	saltstack/salt	1075406	arthurlogilab	652016	445200
1142	saltstack/salt	1037995	glitch17	1607477	3009978
1142	saltstack/salt	1786093	pakdel	264059	265504
1142	saltstack/salt	114866	UtahDave	200529	306240
1142	saltstack/salt	1276950	diegows	366314	234554
1142	saltstack/salt	720131	mirath	1064395	194923
1142	saltstack/salt	915948	slang800	96416	1049204
1142	saltstack/salt	568708	KennethWilke	1499221	2534692
1142	saltstack/salt	240942	e1337h4xx	3607609	6998565
1142	saltstack/salt	268687	Cthutu	353671	348614
1142	saltstack/salt	165995	DamianZaremba	54004	142120
1142	saltstack/salt	3285	jthigpen	285587	55961
1142	saltstack/salt	179321	codekoala	15813	48698
1142	saltstack/salt	114786	akoumjian	99604	733988
1142	saltstack/salt	811283	Rudd-O	62392	346306
1142	saltstack/salt	311289	DCSVMQTL	67106	-
1142	saltstack/salt	1360278	cachedout	1193702	111616
1142	saltstack/salt	157481	yml	19250	125902
1142	saltstack/salt	649647	amuraru	13091	728853
1142	saltstack/salt	217194	skrobul	1228186	183976
1142	saltstack/salt	530463	herself	1403731	609094
1142	saltstack/salt	1347886	thatch45	6930	507599
1142	saltstack/salt	860494	zidadi	51337	610245
1142	saltstack/salt	35069	mtorromeo	53315	51503
1142	saltstack/salt	1628924	tligda	470804	585245
1142	saltstack/salt	412691	dlindquist	162096	311353
1142	saltstack/salt	1370767	basepi	234181	702318
1142	saltstack/salt	252253	jiminoc	49068	211825
1142	saltstack/salt	1258307	s0undt3ch	53737	300048
1142	saltstack/salt	1200367	archtaku	39556	328598
1142	saltstack/salt	132542	ryanschneider	270736	53520
1142	saltstack/salt	1505540	lexual	325205	410907
1142	saltstack/salt	995870	josmardias	401786	413430
1142	saltstack/salt	721141	yellottyellott	85489	272536
1142	saltstack/salt	1045994	mmlb	1313251	708570
1142	saltstack/salt	470199	jvale	394911	994447
1142	saltstack/salt	1230632	tchap	308404	697127
1142	saltstack/salt	134567	SaveTheRbtz	158778	169976
1142	saltstack/salt	121687	Mistobaan	9137	112599
1142	saltstack/salt	547840	baijum	105295	121129
1142	saltstack/salt	975845	YDDXRXXJ	105299	-
392	adobe/brackets	534559	adamellsworth	3633770	7034617
392	adobe/brackets	179585	rwldrn	3088	27985
392	adobe/brackets	289798	fisherinnovation	202689	306818
392	adobe/brackets	1020295	GarthDB	75789	125516
392	adobe/brackets	588561	ackalker	206862	429567
392	adobe/brackets	391930	michael	4203	2931
392	adobe/brackets	980194	idflood	85871	197418
392	adobe/brackets	2063095	phillipalexander	1504640	1577682
392	adobe/brackets	2187658	Manuite	69213	182643
392	adobe/brackets	147005	antonellopasella	209803	96335
392	adobe/brackets	2093240	Sly777	108088	694940
392	adobe/brackets	796219	jadbox	1353272	595843
392	adobe/brackets	1135231	triceam	23652	974294
392	adobe/brackets	2152837	pritambaral	325779	1378718
392	adobe/brackets	1312205	sergeche	23309	93595
392	adobe/brackets	1959860	ckarande	15426	264859
392	adobe/brackets	1507023	michaelchaize	96885	332395
392	adobe/brackets	664080	mheuser	38844	479482
392	adobe/brackets	825399	srinarasi	23072	1624691
392	adobe/brackets	1988013	kristoferjoseph	168734	76308
392	adobe/brackets	929609	Tiagoliveira	1188186	3032628
392	adobe/brackets	85472	maks	4413	71999
392	adobe/brackets	338923	rajsite	896009	-
392	adobe/brackets	175020	ingorichter	4891	86214
392	adobe/brackets	2212455	winek	2454969	2938672
392	adobe/brackets	45839	tpryan	138118	211495
392	adobe/brackets	78601	oslego	138117	63899
392	adobe/brackets	1362907	KoryNunn	294579	1401037
392	adobe/brackets	1144176	jakestoeffler	23934	2073367
392	adobe/brackets	1541571	massimiliano-giroldi	124379	1069373
392	adobe/brackets	267998	andyli	6011	103977
392	adobe/brackets	1261322	ZDroid	1261618	2725611
392	adobe/brackets	130638	balupton	9886	61148
392	adobe/brackets	665778	TVScoundrel	315452	426491
392	adobe/brackets	1280221	sathyamoorthi	484875	1912654
392	adobe/brackets	10232	mikechambers	48981	37918
392	adobe/brackets	2117492	gthacoder	3436073	5004762
392	adobe/brackets	2463810	KraigWalker	211501	1294877
392	adobe/brackets	244353	mrchief	41549	781818
392	adobe/brackets	166182	ryanstewart	30349	45450
392	adobe/brackets	668654	couzteau	418960	887904
392	adobe/brackets	41976	adrocknaphobia	30347	1197545
392	adobe/brackets	906457	jason-sanjose	693128	1148713
392	adobe/brackets	863041	chirayu11	2850562	1379051
392	adobe/brackets	882696	Fr3nzzy	961748	769987
392	adobe/brackets	490498	jrowny	226867	367710
392	adobe/brackets	510361	joelrbrandt	14162	908679
392	adobe/brackets	1537180	kethinov	1018901	419567
392	adobe/brackets	735899	gabrielwalt	185665	130083
392	adobe/brackets	673984	sagarsane	286645	667114
392	adobe/brackets	681838	jbalsas	255267	905006
392	adobe/brackets	1654485	jesudasjj	959906	-
392	adobe/brackets	883970	micnic	884858	1449826
392	adobe/brackets	152285	shevchuk	390116	60712
392	adobe/brackets	309298	ashorten	418952	-
392	adobe/brackets	1056201	vzhen	872923	-
392	adobe/brackets	1324588	tomByrer	21503	1308419
392	adobe/brackets	349099	twoquestions	108169	381968
392	adobe/brackets	1337972	donaldpipowitch	151045	1152805
392	adobe/brackets	912946	niutech	122753	384997
392	adobe/brackets	1060210	davidbourguignon	146941	242723
392	adobe/brackets	2001511	walesmd	1218015	37906
392	adobe/brackets	1002833	EricSmekens	1418415	2444820
392	adobe/brackets	1458860	warpdesign	612019	-
392	adobe/brackets	1701975	cezarywojcik	1850464	4251446
392	adobe/brackets	530650	andoband	622926	762091
392	adobe/brackets	129889	alltom	266815	1678
392	adobe/brackets	507169	BigBlueHat	19932	43209
392	adobe/brackets	143515	calweb	155982	115030
392	adobe/brackets	585967	AVGP	60527	370246
392	adobe/brackets	1923134	smockle	1454994	3104489
392	adobe/brackets	813405	petschekr	836347	1111373
392	adobe/brackets	432799	amritayan	648949	1710596
392	adobe/brackets	442773	drdamour	980814	1514496
392	adobe/brackets	118046	pfreitag	107731	464539
392	adobe/brackets	108302	adammw	27543	153219
392	adobe/brackets	1378681	MarkLinus	2246444	1886960
392	adobe/brackets	314731	WraithKenny	33449	134252
392	adobe/brackets	1442353	m-bodmer	192221	1207124
392	adobe/brackets	1596513	scottmwilliams	772593	-
392	adobe/brackets	15851	dangoor	205092	55970
392	adobe/brackets	2429912	Rauno56	145730	1334536
392	adobe/brackets	18005	SmartyP	1043891	1816405
392	adobe/brackets	2516256	onflapp	418968	-
392	adobe/brackets	807229	howderek	216500	835856
392	adobe/brackets	605232	Shakakai	38928	54981
392	adobe/brackets	175988	nimbupani	1039	74513
392	adobe/brackets	399175	damilare	12960	227837
392	adobe/brackets	117544	soswow	212105	108065
392	adobe/brackets	2076536	hkskoglund	1402145	3141603
392	adobe/brackets	2382600	zanqi	934661	2538192
392	adobe/brackets	422362	remotesynth	226621	216712
392	adobe/brackets	2204144	pietro98-albini	1959214	2299951
392	adobe/brackets	713825	redmunds	20686	1197144
392	adobe/brackets	707356	jeffslofish	815451	1240484
392	adobe/brackets	1027993	peterfyj	1648662	1782454
392	adobe/brackets	1547016	rajeshsegu	461833	1189142
392	adobe/brackets	906457	jasonsanjose	20682	1148713
392	adobe/brackets	373986	DmitryBaranovskiy	11626	22726
392	adobe/brackets	1611307	subszero	25279	732178
392	adobe/brackets	2589329	VizuaaLOG	2125877	4404472
392	adobe/brackets	1881673	DaBungalow	1281134	3161330
392	adobe/brackets	47096	raelehman	1043923	664822
392	adobe/brackets	778779	cocodrino	33296	616412
392	adobe/brackets	52160	cfjedimastersublime	237732	1608229
392	adobe/brackets	77409	jamesward	8283	65043
392	adobe/brackets	1095532	brucardoso2	195294	440797
392	adobe/brackets	180154	gedw99	281747	155690
392	adobe/brackets	564313	foundationphp	973014	-
392	adobe/brackets	469117	christanto	80559	1144719
392	adobe/brackets	48392	johnbender	42752	23505
392	adobe/brackets	148890	torifat	38694	208544
392	adobe/brackets	422010	edtechdev	4728	65940
392	adobe/brackets	1641882	ishanatmuz	2210064	2771653
392	adobe/brackets	1520981	Inkbug	209198	1850283
392	adobe/brackets	430674	mikkotikkanen	295045	391263
392	adobe/brackets	226897	Broham	897633	899854
392	adobe/brackets	986871	deemeetar	241059	2043833
392	adobe/brackets	231298	fdb	131879	8477
392	adobe/brackets	794355	ainop	51247	107447
392	adobe/brackets	759861	robfe11	1233526	780865
392	adobe/brackets	1289863	BlockLance	1043645	2604900
392	adobe/brackets	1390770	stowball	65379	853552
288	mozilla/rust	657807	tav	2645	30302
288	mozilla/rust	926933	jmgrosen	105735	442136
288	mozilla/rust	794457	edwardw	204962	454049
288	mozilla/rust	616150	veddan	3335	307180
288	mozilla/rust	1133693	ejholmes	13358	95166
288	mozilla/rust	469722	kmcallister	242699	444997
288	mozilla/rust	841613	gereeter	738952	-
288	mozilla/rust	839433	gmfawcett	2649	49970
288	mozilla/rust	1030074	swgillespie	200428	1871912
288	mozilla/rust	221597	olsonjeffery	3287	10408
288	mozilla/rust	743993	excepttheweasel	51082	344071
288	mozilla/rust	2455707	reem	1337707	224559
288	mozilla/rust	679485	bjz	3532	695077
288	mozilla/rust	1990872	OIVYPSUR	3293098	-
288	mozilla/rust	667984	riccieri	13715	486508
288	mozilla/rust	1209714	nikomatsakis	1979	155238
288	mozilla/rust	1419479	cmr	131703	704250
288	mozilla/rust	1009916	thestinger	239142	1505226
288	mozilla/rust	254415	whitequark	31161	54771
288	mozilla/rust	1580212	paulstansifer	2017	1431
288	mozilla/rust	101059	seanmonstar	203	51479
288	mozilla/rust	1302069	ktt3ja	857525	-
288	mozilla/rust	769567	pradeep90	401934	386555
288	mozilla/rust	2623874	bblum	2016	1820515
288	mozilla/rust	1668576	exscape	311192	143653
288	mozilla/rust	781502	fhahn	6982	450489
288	mozilla/rust	217275	pzol	52417	145103
288	mozilla/rust	524568	erickt	1980	84711
288	mozilla/rust	1159113	mdinger	2361019	4156987
288	mozilla/rust	205105	novalis	50576	77003
288	mozilla/rust	865424	bstrie	3002	865233
288	mozilla/rust	122162	wycats	3892	4
288	mozilla/rust	439330	fawek	545	634921
288	mozilla/rust	1964342	tohava	2661	329651
288	mozilla/rust	1092644	Ryman	16130	994978
288	mozilla/rust	2623877	pcwalton	872	157897
288	mozilla/rust	1748237	iamtakingiteasy	688825	621285
288	mozilla/rust	1781209	joaoxsouls	46132	1204690
288	mozilla/rust	761822	nejucomo	579937	-
288	mozilla/rust	943619	jyasskin	2622	83420
288	mozilla/rust	6512	Seldaek	28798	183678
288	mozilla/rust	1234097	fabiand	1109776	83456
288	mozilla/rust	89645	eholk	2078	105766
288	mozilla/rust	1637620	TFDIJRAF	226769	-
288	mozilla/rust	121477	benjaminjackman	2792	62048
288	mozilla/rust	1781322	adridu59	159927	1250894
288	mozilla/rust	1931271	lbonn	991451	-
288	mozilla/rust	1123762	lpy	167577	1453861
288	mozilla/rust	1416657	Meyermagic	283405	605782
288	mozilla/rust	564410	mrshu	83732	461491
288	mozilla/rust	18382	sanxiyn	40291	45249
288	mozilla/rust	1285251	vertexclique	44316	578559
288	mozilla/rust	24817	steveklabnik	17141	27786
288	mozilla/rust	406309	jimblandy	10591	751272
288	mozilla/rust	2110623	aochagavia	3341636	5196584
288	mozilla/rust	145844	artagnon	245783	37226
288	mozilla/rust	486527	marijnh	2084	144427
288	mozilla/rust	172642	gavinb	25550	158326
288	mozilla/rust	196136	lht	2082	19508
288	mozilla/rust	2658436	VCWQKHPS	75569	-
288	mozilla/rust	496517	masondesu	2795	434750
288	mozilla/rust	437540	DylanLukes	3024	250114
288	mozilla/rust	225329	astavonin	3522	889885
288	mozilla/rust	1975258	b1nd	1575974	2359795
288	mozilla/rust	1146887	rgawdzik	1795749	2405472
288	mozilla/rust	1610340	inlock	3768595	2846981
288	mozilla/rust	359120	rohshall	5953	225175
288	mozilla/rust	883985	rcxdude	61133	316786
288	mozilla/rust	690061	BeyondSora	319019	667861
288	mozilla/rust	1307730	gwillen	3585	458997
288	mozilla/rust	720912	bzbarsky	59306	1457979
288	mozilla/rust	203955	Geal	78817	119296
288	mozilla/rust	809037	mrmonday	80143	165689
288	mozilla/rust	676818	Kroisse	65585	543661
288	mozilla/rust	1781322	adrientetar	3399866	1250894
288	mozilla/rust	712659	omasanori	3595	167209
288	mozilla/rust	864672	yesyoman	727845	-
288	mozilla/rust	603891	orftz	3301	363965
288	mozilla/rust	187103	vlasovskikh	3253	126891
288	mozilla/rust	51801	mgax	694087	27617
288	mozilla/rust	1015871	TheHydroImpulse	70224	565790
288	mozilla/rust	231929	peterhull90	2672	376711
288	mozilla/rust	399738	dobesv	86819	327833
288	mozilla/rust	582	kballard	2264	714
288	mozilla/rust	672118	dunsmoreb	312815	421582
288	mozilla/rust	311428	andymatuschak	59981	2771
288	mozilla/rust	1198729	Manishearth	338585	1617736
288	mozilla/rust	291819	martica	4850	84769
288	mozilla/rust	412478	Havvy	3586	731722
288	mozilla/rust	326250	jsternberg	3045	1212129
288	mozilla/rust	497043	chris-morgan	14501	392868
288	mozilla/rust	194547	varnie	3704	100782
288	mozilla/rust	823846	db48x	3266	228849
288	mozilla/rust	2094996	LeoTestard	253511	907750
288	mozilla/rust	1190072	JustAPerson	2400643	789308
288	mozilla/rust	677915	dim-an	698543	-
288	mozilla/rust	343036	noamraph	32500	1553464
288	mozilla/rust	1151309	andrew-d	115401	1079173
288	mozilla/rust	1411900	vadimcn	1310450	3203809
288	mozilla/rust	147261	brandonw	308889	165721
288	mozilla/rust	346048	reuben	3078	477142
288	mozilla/rust	15018	stepancheg	56454	28969
288	mozilla/rust	1453453	aepsil0n	2064338	3098430
288	mozilla/rust	188046	elliottslaughter	2024	3129
288	mozilla/rust	1102851	bgamari	38004	1010174
288	mozilla/rust	647898	jhasse	336211	80071
288	mozilla/rust	2048753	superoptimizer	240693	162784
288	mozilla/rust	20394	mikesamuel	37220	368886
288	mozilla/rust	118364	pcmattman	1851434	73127
288	mozilla/rust	1810230	hirschenberger	498990	1053180
288	mozilla/rust	285986	glinscott	127285	554932
288	mozilla/rust	1189112	mrordinaire	30303	705015
288	mozilla/rust	981855	madjar	64767	109141
288	mozilla/rust	1610340	smesseim	2378595	2846981
288	mozilla/rust	1895276	alan-andrade	3154332	97609
288	mozilla/rust	119347	vhbit	487378	140199
288	mozilla/rust	1851335	Tobba	401712	-
288	mozilla/rust	1432487	pongad	600598	-
288	mozilla/rust	282647	cko	418145	68239
288	mozilla/rust	1026314	AAILFQON	806011	-
288	mozilla/rust	1608183	schmee	2508456	3405586
288	mozilla/rust	19990	mitsuhiko	3569	7396
2093	fog/fog	99629	pastorius	11874	356531
2093	fog/fog	832425	abenari	9453	608711
2093	fog/fog	234944	benmanns	41474	27628
2093	fog/fog	783726	russellseymour	978285	-
2093	fog/fog	534275	alanthing	61447	715868
2093	fog/fog	1877	kevinykchan	24798	5521
2093	fog/fog	398261	bgentry	27330	114033
2093	fog/fog	152583	KushalP	20197	138382
2093	fog/fog	209190	sferik	8931	10308
2093	fog/fog	837191	michael-harrison	119445	961079
2093	fog/fog	149718	rubiojr	28462	10998
2093	fog/fog	161880	johnf	49354	42590
2093	fog/fog	967276	geemus	7483	4138
2093	fog/fog	1148762	vkhatri	498449	1197766
2093	fog/fog	10556	smashwilson	67207	17565
2093	fog/fog	33997	gnufied	17898	278
2093	fog/fog	358712	brianhartsock	1081	309711
2093	fog/fog	1094650	gkarekinian	12344	43297
2093	fog/fog	136254	bradgignac	1079	17019
2093	fog/fog	385091	mipearson	59548	97317
2093	fog/fog	56250	radekg	77842	62946
2093	fog/fog	623827	markijbema	117503	624143
2093	fog/fog	1457217	pvande	5452	2350
2093	fog/fog	14495	seancaffery	249608	185091
2093	fog/fog	775591	manyoo	39164	663560
2093	fog/fog	210593	rupakg	19	8188
2093	fog/fog	128280	smgt	987596	2408
2093	fog/fog	872227	freeformz	8103	103
2093	fog/fog	256785	ehowe	375642	756984
2093	fog/fog	285170	adamcarlile	2116776	98891
2093	fog/fog	14120	wchrisjohnson	88291	5418
2093	fog/fog	317091	thommahoney	159123	311680
2093	fog/fog	405133	gaurish	72346	235844
2093	fog/fog	309563	frodenas	35874	405846
2093	fog/fog	323695	jingoro	61261	21310
2093	fog/fog	599761	seeingidog	13371	458712
2093	fog/fog	785114	camelpunch	68529	141733
2093	fog/fog	94938	lstoll	92	694
2093	fog/fog	90691	marcgg	13795	127343
2093	fog/fog	625430	ihoka	120805	30113
2093	fog/fog	351450	kjohnston	35867	1643
2093	fog/fog	1289183	xtoddx	169093	6172
2093	fog/fog	244037	miketheman	22728	529516
2093	fog/fog	157256	ctennis	412597	114
2093	fog/fog	1063	icco	421	20201
2093	fog/fog	1400855	kabaken	878286	691527
2093	fog/fog	78949	extraordinaire	46988	109460
2093	fog/fog	467141	alhafoudh	34974	43397
2093	fog/fog	31154	TrevorBramble	30131	92880
2093	fog/fog	13816	bensonk	150354	37457
2093	fog/fog	386665	jimworm	428741	325297
2093	fog/fog	156189	bensie	7590	4595
2093	fog/fog	427733	panthomakos	125916	186424
2093	fog/fog	902839	wenzowski	7796	597920
2093	fog/fog	78217	jdhuntington	74090	147
2093	fog/fog	292809	jhawthorn	55473	131752
2093	fog/fog	422891	brookemckim	23753	245680
2093	fog/fog	905115	dpiddy	7900	2182
2093	fog/fog	115635	mconigliaro	49440	180180
2093	fog/fog	394643	roidrage	34465	5373
2093	fog/fog	183823	ttilley	2368	9715
2093	fog/fog	183605	eterps	353530	39518
2093	fog/fog	8325	mitchellh	28552	1299
2093	fog/fog	710404	jc00ke	5980	18191
2093	fog/fog	603288	jedi4ever	49105	70908
2093	fog/fog	1193229	sashap	19443	379251
2093	fog/fog	1202586	ericchernuka	208988	243155
2093	fog/fog	2334	ggoodale	308170	7767
2093	fog/fog	3977	nikz	37845	6474
2093	fog/fog	639946	lifo	26394	91
2093	fog/fog	125962	zacharydanger	140195	48775
2093	fog/fog	203900	trotter	35886	413
2093	fog/fog	375011	shaiguitar	35889	3294
2093	fog/fog	394443	cmeiklejohn	9016	44939
2093	fog/fog	38491	rb2k	65421	9519
2093	fog/fog	590795	sulphur	195223	186265
2093	fog/fog	877317	fcheung	35838	5927
2093	fog/fog	586172	gregburek	144219	423716
2093	fog/fog	453090	larspind	164596	7728
2093	fog/fog	793430	rbriski	34582	949
2093	fog/fog	887014	johnnygreen	17113	665260
2093	fog/fog	1345634	thoughtcroft	35834	1214088
2093	fog/fog	333796	cap10morgan	32069	59748
2093	fog/fog	620372	betamatt	37605	23032
2093	fog/fog	195967	pmenglund	7472	32618
2093	fog/fog	166721	bdorry	282119	247522
2093	fog/fog	96725	oguzbilgic	4538	144778
2093	fog/fog	438295	bleything	6542	270
2093	fog/fog	824039	adgaudio	237935	860369
2093	fog/fog	895713	mwhagedorn	143677	54153
2093	fog/fog	826255	drbrain	50633	9831
2093	fog/fog	291861	ejfinneran	4135	71407
2093	fog/fog	960133	lanej	10639	79638
